PASSENGERS,UNIQUE_CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
123.00,UA,United Air Lines Inc.,13252,MEX,14683,SAT,612,6
123.00,UA,United Air Lines Inc.,13495,MSY,14210,POS,614,8
123.00,UA,United Air Lines Inc.,13605,NAS,12264,IAD,694,4
123.00,UA,United Air Lines Inc.,13605,NAS,12266,IAH,698,7
123.00,UA,United Air Lines Inc.,13930,ORD,16229,YVR,888,2
123.00,UA,United Air Lines Inc.,16257,YYC,12266,IAH,612,3
123.00,UA,United Air Lines Inc.,16271,YYZ,14771,SFO,839,9
123.00,WN,Southwest Airlines Co.,11292,DEN,14838,SJO,614,4
123.00,WN,Southwest Airlines Co.,12073,HAV,12451,JAX,614,8
123.00,WN,Southwest Airlines Co.,12339,IND,11032,CUN,614,7
123.00,WN,Southwest Airlines Co.,13180,MBJ,12191,HOU,612,6
123.00,WN,Southwest Airlines Co.,13605,NAS,10821,BWI,612,5
123.00,WN,Southwest Airlines Co.,14832,SJD,10423,AUS,612,6
123.00,WN,Southwest Airlines Co.,14832,SJD,10423,AUS,838,5
124.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10711,BOG,12206,HRL,614,8
124.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,12010,GUA,617,9
124.00,3M,Silver Airways,11910,GHB,11697,FLL,441,3
124.00,AA,American Airlines Inc.,10521,BDA,11057,CLT,694,3
124.00,AA,American Airlines Inc.,11057,CLT,10521,BDA,694,7
124.00,AA,American Airlines Inc.,11298,DFW,13252,MEX,694,5
124.00,AA,American Airlines Inc.,12953,LGA,13605,NAS,698,4
124.00,AA,American Airlines Inc.,13198,MCI,11032,CUN,614,4
124.00,AA,American Airlines Inc.,13303,MIA,12990,LIR,838,5
124.00,AA,American Airlines Inc.,14286,PTY,14635,RSW,698,7
124.00,AA,American Airlines Inc.,15052,SVD,13303,MIA,614,10
124.00,AA,American Airlines Inc.,15084,SXM,13303,MIA,698,1
124.00,AA,American Airlines Inc.,15084,SXM,14100,PHL,698,4
124.00,AA,American Airlines Inc.,15455,UIO,14027,PBI,838,9
124.00,AA,American Airlines Inc.,16271,YYZ,13303,MIA,699,1
124.00,B6,JetBlue Airways,11868,GCM,11618,EWR,694,7
124.00,B6,JetBlue Airways,14210,POS,12478,JFK,699,6
124.00,B6,JetBlue Airways,14293,PUJ,12478,JFK,699,4
124.00,B6,JetBlue Airways,15084,SXM,10721,BOS,694,3
124.00,B6,JetBlue Airways,15084,SXM,10721,BOS,694,4
124.00,DL,Delta Air Lines Inc.,10397,ATL,10521,BDA,614,1
124.00,DL,Delta Air Lines Inc.,12478,JFK,13252,MEX,626,5
124.00,DL,Delta Air Lines Inc.,14832,SJD,13487,MSP,694,3
124.00,F9,Frontier Airlines Inc.,11032,CUN,11193,CVG,694,2
124.00,NK,Spirit Air Lines,10711,BOG,13204,MCO,722,9
124.00,NK,Spirit Air Lines,13180,MBJ,13204,MCO,722,10
124.00,NK,Spirit Air Lines,13204,MCO,12010,GUA,694,7
124.00,NK,Spirit Air Lines,13204,MCO,14681,SAP,722,8
124.00,OH,PSA Airlines Inc.,11731,FPO,11057,CLT,638,8
124.00,UA,United Air Lines Inc.,10292,AMS,13930,ORD,837,1
124.00,UA,United Air Lines Inc.,10711,BOG,14683,SAT,838,1
124.00,UA,United Air Lines Inc.,11032,CUN,13930,ORD,614,9
124.00,UA,United Air Lines Inc.,11042,CLE,11032,CUN,614,1
124.00,UA,United Air Lines Inc.,11618,EWR,14312,PVR,888,1
124.00,UA,United Air Lines Inc.,12266,IAH,13269,MGA,888,2
124.00,UA,United Air Lines Inc.,12266,IAH,13306,MID,612,10
124.00,UA,United Air Lines Inc.,12266,IAH,16257,YYC,612,9
124.00,UA,United Air Lines Inc.,12266,IAH,16271,YYZ,612,6
124.00,UA,United Air Lines Inc.,13252,MEX,14492,RDU,612,7
124.00,UA,United Air Lines Inc.,13930,ORD,16321,ZRH,624,5
124.00,UA,United Air Lines Inc.,14832,SJD,13930,ORD,698,4
124.00,UA,United Air Lines Inc.,16229,YVR,11423,DSM,698,3
124.00,UA,United Air Lines Inc.,16257,YYC,13930,ORD,614,1
124.00,WN,Southwest Airlines Co.,11032,CUN,13232,MDW,614,1
124.00,WN,Southwest Airlines Co.,11032,CUN,13930,ORD,614,5
124.00,WN,Southwest Airlines Co.,12191,HOU,11244,CZM,614,2
124.00,WN,Southwest Airlines Co.,13204,MCO,10411,AUA,838,10
124.00,WN,Southwest Airlines Co.,13232,MDW,11032,CUN,614,2
124.00,WN,Southwest Airlines Co.,13232,MDW,14832,SJD,612,3
125.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,AEX,12010,GUA,617,4
125.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,12010,GUA,619,4
125.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,14681,SAP,619,9
125.00,AA,American Airlines Inc.,10257,ALB,16217,YUL,698,8
125.00,AA,American Airlines Inc.,10521,BDA,11057,CLT,614,1
125.00,AA,American Airlines Inc.,10581,BGR,16217,YUL,698,1
125.00,AA,American Airlines Inc.,11057,CLT,10521,BDA,614,10
125.00,AA,American Airlines Inc.,11057,CLT,10521,BDA,694,9
125.00,AA,American Airlines Inc.,11057,CLT,13252,MEX,694,1
125.00,AA,American Airlines Inc.,11075,CMW,13303,MIA,838,3
125.00,AA,American Airlines Inc.,11298,DFW,15084,SXM,698,1
125.00,AA,American Airlines Inc.,11298,DFW,16257,YYC,694,4
125.00,AA,American Airlines Inc.,11298,DFW,16257,YYC,699,2
125.00,AA,American Airlines Inc.,11298,DFW,16271,YYZ,721,6
125.00,AA,American Airlines Inc.,11868,GCM,14100,PHL,698,1
125.00,AA,American Airlines Inc.,13303,MIA,11052,CLO,698,10
125.00,AA,American Airlines Inc.,13303,MIA,12972,LHR,887,2
125.00,AA,American Airlines Inc.,13370,MLM,14683,SAT,698,8
125.00,AA,American Airlines Inc.,13605,NAS,11057,CLT,698,4
125.00,AA,American Airlines Inc.,13605,NAS,14027,PBI,698,6
125.00,AA,American Airlines Inc.,14027,PBI,16271,YYZ,698,6
125.00,AA,American Airlines Inc.,16217,YUL,13204,MCO,698,7
125.00,AS,Alaska Airlines Inc.,14057,PDX,14832,SJD,888,9
125.00,AS,Alaska Airlines Inc.,14832,SJD,14771,SFO,614,5
125.00,B6,JetBlue Airways,10721,BOS,13605,NAS,699,2
125.00,B6,JetBlue Airways,10721,BOS,14153,PLS,694,10
125.00,B6,JetBlue Airways,11032,CUN,13303,MIA,694,7
125.00,B6,JetBlue Airways,15013,STI,10721,BOS,724,5
125.00,DL,Delta Air Lines Inc.,12478,JFK,13605,NAS,622,4
125.00,DL,Delta Air Lines Inc.,14869,SLC,13252,MEX,614,8
125.00,DL,Delta Air Lines Inc.,15513,UVF,13303,MIA,614,1
125.00,DL,Delta Air Lines Inc.,16271,YYZ,11697,FLL,622,5
125.00,DL,Delta Air Lines Inc.,16271,YYZ,13232,MDW,622,10
125.00,F9,Frontier Airlines Inc.,11032,CUN,13204,MCO,721,9
125.00,NK,Spirit Air Lines,13204,MCO,13180,MBJ,722,5
125.00,NK,Spirit Air Lines,13204,MCO,13218,MDE,694,4
125.00,NK,Spirit Air Lines,13204,MCO,14838,SJO,721,8
125.00,OH,PSA Airlines Inc.,16271,YYZ,11057,CLT,631,10
125.00,UA,United Air Lines Inc.,11618,EWR,10711,BOG,614,2
125.00,UA,United Air Lines Inc.,11618,EWR,13605,NAS,839,7
125.00,UA,United Air Lines Inc.,12266,IAH,11244,CZM,634,7
125.00,UA,United Air Lines Inc.,13252,MEX,14683,SAT,612,4
125.00,UA,United Air Lines Inc.,14771,SFO,10244,AKL,637,9
125.00,UA,United Air Lines Inc.,14832,SJD,12266,IAH,698,6
125.00,UA,United Air Lines Inc.,16229,YVR,13930,ORD,694,4
125.00,UA,United Air Lines Inc.,16257,YYC,13930,ORD,612,8
125.00,UA,United Air Lines Inc.,16271,YYZ,12266,IAH,838,3
125.00,UA,United Air Lines Inc.,16477,QRO,12266,IAH,694,2
125.00,UA,United Air Lines Inc.,16477,QRO,12266,IAH,694,6
125.00,WN,Southwest Airlines Co.,10411,AUA,10821,BWI,838,10
125.00,WN,Southwest Airlines Co.,11868,GCM,13204,MCO,612,6
125.00,WN,Southwest Airlines Co.,14832,SJD,14683,SAT,612,10
125.00,X9,Omni Air International LLC,10185,AEX,11082,CNF,625,4
126.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14843,SJU,11032,CUN,617,5
126.00,3BQ,"Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",16825,TYM,11827,FXE,415,3
126.00,3M,Silver Airways,11372,DOM,14843,SJU,442,5
126.00,9K,Cape Air,13654,NEV,15024,STT,125,9
126.00,AA,American Airlines Inc.,10423,AUS,14832,SJD,699,4
126.00,AA,American Airlines Inc.,11032,CUN,11697,FLL,614,10
126.00,AA,American Airlines Inc.,11052,CLO,14027,PBI,838,6
126.00,AA,American Airlines Inc.,11298,DFW,16271,YYZ,694,8
126.00,AA,American Airlines Inc.,13303,MIA,13252,MEX,698,2
126.00,AA,American Airlines Inc.,13303,MIA,13269,MGA,838,4
126.00,AA,American Airlines Inc.,13605,NAS,12953,LGA,698,4
126.00,AA,American Airlines Inc.,13605,NAS,13303,MIA,699,6
126.00,AA,American Airlines Inc.,14312,PVR,14107,PHX,698,7
126.00,AA,American Airlines Inc.,15084,SXM,10994,CHS,698,8
126.00,AA,American Airlines Inc.,15513,UVF,11057,CLT,694,6
126.00,AA,American Airlines Inc.,15513,UVF,11057,CLT,699,1
126.00,AA,American Airlines Inc.,16271,YYZ,13851,OKC,698,6
126.00,AA,American Airlines Inc.,16271,YYZ,14683,SAT,698,5
126.00,B6,JetBlue Airways,12478,JFK,10521,BDA,699,8
126.00,B6,JetBlue Airways,14153,PLS,10721,BOS,724,9
126.00,DL,Delta Air Lines Inc.,10521,BDA,10868,CAE,698,8
126.00,DL,Delta Air Lines Inc.,13232,MDW,16271,YYZ,622,10
126.00,DL,Delta Air Lines Inc.,16271,YYZ,14869,SLC,694,7
126.00,F9,Frontier Airlines Inc.,14739,SDQ,14843,SJU,694,9
126.00,F9,Frontier Airlines Inc.,14843,SJU,14293,PUJ,721,3
126.00,F9,Frontier Airlines Inc.,14843,SJU,14739,SDQ,699,5
126.00,MQ,Envoy Air,11298,DFW,12239,HUX,673,8
126.00,NK,Spirit Air Lines,11697,FLL,10711,BOG,699,8
126.00,NK,Spirit Air Lines,11697,FLL,13180,MBJ,721,10
126.00,NK,Spirit Air Lines,13180,MBJ,14100,PHL,694,8
126.00,NK,Spirit Air Lines,13204,MCO,14681,SAP,694,1
126.00,OO,SkyWest Airlines Inc.,11187,CUU,14683,SAT,631,5
126.00,UA,United Air Lines Inc.,11032,CUN,11109,COS,888,4
126.00,UA,United Air Lines Inc.,12264,IAD,11868,GCM,888,6
126.00,UA,United Air Lines Inc.,12266,IAH,10711,BOG,614,3
126.00,UA,United Air Lines Inc.,12266,IAH,12990,LIR,888,8
126.00,UA,United Air Lines Inc.,12266,IAH,13605,NAS,698,7
126.00,UA,United Air Lines Inc.,12892,LAX,14832,SJD,698,8
126.00,UA,United Air Lines Inc.,12972,LHR,11618,EWR,622,4
126.00,UA,United Air Lines Inc.,13605,NAS,12264,IAD,612,7
126.00,UA,United Air Lines Inc.,13605,NAS,12266,IAH,612,1
126.00,UA,United Air Lines Inc.,13930,ORD,10752,BRU,887,7
126.00,UA,United Air Lines Inc.,13930,ORD,14832,SJD,698,6
126.00,UA,United Air Lines Inc.,13930,ORD,16271,YYZ,698,5
126.00,UA,United Air Lines Inc.,14832,SJD,12892,LAX,698,8
126.00,UA,United Air Lines Inc.,16257,YYC,11292,DEN,838,2
126.00,UA,United Air Lines Inc.,16257,YYC,11292,DEN,888,4
126.00,WN,Southwest Airlines Co.,10693,BNA,11032,CUN,838,9
126.00,WN,Southwest Airlines Co.,10821,BWI,12990,LIR,838,5
126.00,WN,Southwest Airlines Co.,13180,MBJ,13495,MSY,614,8
126.00,WN,Southwest Airlines Co.,13605,NAS,10821,BWI,614,6
126.00,WN,Southwest Airlines Co.,14293,PUJ,11697,FLL,838,10
126.00,YX,Republic Airline,16217,YUL,11618,EWR,677,3
127.00,04Q,Tradewind Aviation,14692,SBH,14843,SJU,479,9
127.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,AEX,14677,SAL,619,4
127.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,12073,HAV,619,9
127.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,15627,VRA,617,2
127.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14681,SAP,14683,SAT,614,6
127.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",14739,SDQ,13303,MIA,625,6
127.00,9E,Endeavor Air Inc.,10397,ATL,13605,NAS,631,6
127.00,AA,American Airlines Inc.,10521,BDA,11057,CLT,694,1
127.00,AA,American Airlines Inc.,10711,BOG,13303,MIA,838,1
127.00,AA,American Airlines Inc.,10717,BON,13303,MIA,838,9
127.00,AA,American Airlines Inc.,11057,CLT,15084,SXM,614,2
127.00,AA,American Airlines Inc.,11298,DFW,14838,SJO,838,9
127.00,AA,American Airlines Inc.,11298,DFW,16271,YYZ,699,6
127.00,AA,American Airlines Inc.,11950,GND,11057,CLT,698,1
127.00,AA,American Airlines Inc.,12478,JFK,13180,MBJ,838,2
127.00,AA,American Airlines Inc.,13180,MBJ,14027,PBI,887,6
127.00,AA,American Airlines Inc.,13252,MEX,12892,LAX,694,1
127.00,AA,American Airlines Inc.,13303,MIA,14286,PTY,838,7
127.00,AA,American Airlines Inc.,13303,MIA,16271,YYZ,699,1
127.00,AA,American Airlines Inc.,13303,MIA,16271,YYZ,699,4
127.00,AA,American Airlines Inc.,13605,NAS,13303,MIA,721,10
127.00,AA,American Airlines Inc.,14637,RTB,13303,MIA,614,7
127.00,AA,American Airlines Inc.,14637,RTB,13303,MIA,614,8
127.00,AA,American Airlines Inc.,14843,SJU,14849,SKB,698,10
127.00,AA,American Airlines Inc.,14849,SKB,11057,CLT,698,1
127.00,AA,American Airlines Inc.,14924,SNU,13303,MIA,838,10
127.00,AA,American Airlines Inc.,15084,SXM,11298,DFW,698,1
127.00,AA,American Airlines Inc.,15084,SXM,13303,MIA,698,7
127.00,AA,American Airlines Inc.,16178,YQX,13930,ORD,889,9
127.00,AA,American Airlines Inc.,16271,YYZ,13303,MIA,614,10
127.00,AS,Alaska Airlines Inc.,11032,CUN,14747,SEA,614,2
127.00,AS,Alaska Airlines Inc.,14057,PDX,14312,PVR,614,8
127.00,AS,Alaska Airlines Inc.,14832,SJD,14831,SJC,839,8
127.00,B6,JetBlue Airways,11868,GCM,12478,JFK,699,5
127.00,B6,JetBlue Airways,12010,GUA,12478,JFK,699,7
127.00,B6,JetBlue Airways,12986,LIM,13303,MIA,721,6
127.00,B6,JetBlue Airways,14107,PHX,14832,SJD,694,2
127.00,B6,JetBlue Airways,15084,SXM,11697,FLL,694,1
127.00,DL,Delta Air Lines Inc.,14681,SAP,10397,ATL,694,8
127.00,DL,Delta Air Lines Inc.,14681,SAP,15304,TPA,698,8
127.00,DL,Delta Air Lines Inc.,16271,YYZ,12264,IAD,622,8
127.00,F9,Frontier Airlines Inc.,11032,CUN,11042,CLE,699,2
127.00,F9,Frontier Airlines Inc.,11292,DEN,14832,SJD,699,7
127.00,F9,Frontier Airlines Inc.,12889,LAS,11874,GDL,699,1
127.00,G7,GoJet Airlines LLC d/b/a United Express,13930,ORD,16149,YOW,530,5
127.00,NK,Spirit Air Lines,11697,FLL,14012,PAP,694,4
127.00,NK,Spirit Air Lines,13303,MIA,13218,MDE,694,1
127.00,OO,SkyWest Airlines Inc.,14107,PHX,12886,LAP,631,1
127.00,UA,United Air Lines Inc.,12972,LHR,12264,IAD,624,3
127.00,WN,Southwest Airlines Co.,11032,CUN,10423,AUS,612,6
127.00,WN,Southwest Airlines Co.,11032,CUN,14107,PHX,612,9
127.00,WN,Southwest Airlines Co.,11032,CUN,14107,PHX,838,4
127.00,WN,Southwest Airlines Co.,11697,FLL,13180,MBJ,612,6
127.00,WN,Southwest Airlines Co.,12191,HOU,14832,SJD,614,10
127.00,WN,Southwest Airlines Co.,12990,LIR,11292,DEN,612,6
128.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,AEX,14677,SAL,619,9
128.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,14677,SAL,617,9
128.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13180,MBJ,13342,MKE,614,2
128.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,14681,SAP,617,5
128.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,14681,SAP,617,8
128.00,3M,Silver Airways,14843,SJU,14849,SKB,442,5
128.00,AA,American Airlines Inc.,11057,CLT,15513,UVF,694,6
128.00,AA,American Airlines Inc.,11298,DFW,13370,MLM,694,10
128.00,AA,American Airlines Inc.,11298,DFW,14838,SJO,838,8
128.00,AA,American Airlines Inc.,11298,DFW,16477,QRO,698,10
128.00,AA,American Airlines Inc.,11868,GCM,13303,MIA,721,1
128.00,AA,American Airlines Inc.,11868,GCM,14635,RSW,698,8
128.00,AA,American Airlines Inc.,11874,GDL,11298,DFW,698,5
128.00,AA,American Airlines Inc.,13303,MIA,12073,HAV,637,3
128.00,AA,American Airlines Inc.,13303,MIA,14637,RTB,614,8
128.00,AA,American Airlines Inc.,13303,MIA,14849,SKB,721,10
128.00,AA,American Airlines Inc.,13303,MIA,16271,YYZ,721,5
128.00,AA,American Airlines Inc.,14012,PAP,13204,MCO,698,8
128.00,AA,American Airlines Inc.,14012,PAP,13303,MIA,838,10
128.00,AA,American Airlines Inc.,14100,PHL,15084,SXM,698,4
128.00,AA,American Airlines Inc.,14100,PHL,16321,ZRH,889,10
128.00,AA,American Airlines Inc.,14293,PUJ,13930,ORD,838,9
128.00,AA,American Airlines Inc.,14843,SJU,15084,SXM,698,1
128.00,AA,American Airlines Inc.,14849,SKB,13303,MIA,698,2
128.00,AA,American Airlines Inc.,16271,YYZ,13303,MIA,838,1
128.00,B6,JetBlue Airways,15084,SXM,10721,BOS,699,9
128.00,DL,Delta Air Lines Inc.,10244,AKL,12892,LAX,359,10
128.00,DL,Delta Air Lines Inc.,10397,ATL,14681,SAP,694,10
128.00,DL,Delta Air Lines Inc.,10521,BDA,14685,SAV,698,8
128.00,DL,Delta Air Lines Inc.,13252,MEX,10397,ATL,698,2
128.00,DL,Delta Air Lines Inc.,13252,MEX,14869,SLC,614,8
128.00,DL,Delta Air Lines Inc.,14832,SJD,14869,SLC,698,1
128.00,DL,Delta Air Lines Inc.,15258,TLV,10721,BOS,359,5
128.00,F9,Frontier Airlines Inc.,13198,MCI,11032,CUN,699,4
128.00,F9,Frontier Airlines Inc.,13303,MIA,14838,SJO,694,6
128.00,NK,Spirit Air Lines,14832,SJD,12266,IAH,699,9
128.00,UA,United Air Lines Inc.,12026,GVA,11618,EWR,624,4
128.00,UA,United Air Lines Inc.,12266,IAH,14286,PTY,839,7
128.00,UA,United Air Lines Inc.,12266,IAH,16257,YYC,839,8
128.00,UA,United Air Lines Inc.,12892,LAX,16229,YVR,839,8
128.00,UA,United Air Lines Inc.,12972,LHR,13930,ORD,622,7
128.00,UA,United Air Lines Inc.,13252,MEX,14683,SAT,694,1
128.00,UA,United Air Lines Inc.,13930,ORD,12169,HND,887,2
128.00,UA,United Air Lines Inc.,14838,SJO,12892,LAX,614,2
128.00,UA,United Air Lines Inc.,14918,SNN,13930,ORD,626,6
128.00,WN,Southwest Airlines Co.,11032,CUN,11292,DEN,838,10
128.00,WN,Southwest Airlines Co.,12191,HOU,14312,PVR,614,7
128.00,WN,Southwest Airlines Co.,13180,MBJ,11697,FLL,612,6
129.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12010,GUA,14683,SAT,619,3
129.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12051,GYE,14683,SAT,619,1
129.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12266,IAH,14681,SAP,617,6
129.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12266,IAH,14681,SAP,619,4
129.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14681,SAP,12206,HRL,617,8
129.00,3BQ,"Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",11827,FXE,10916,CCZ,415,2
129.00,AA,American Airlines Inc.,11298,DFW,11032,CUN,721,3
129.00,AA,American Airlines Inc.,12478,JFK,12990,LIR,838,2
129.00,AA,American Airlines Inc.,13303,MIA,15084,SXM,838,3
129.00,AA,American Airlines Inc.,13594,MZT,11298,DFW,721,3
129.00,AA,American Airlines Inc.,14012,PAP,13303,MIA,699,7
129.00,AA,American Airlines Inc.,14492,RDU,11032,CUN,699,1
129.00,AA,American Airlines Inc.,14838,SJO,14635,RSW,614,7
129.00,AA,American Airlines Inc.,14918,SNN,12478,JFK,637,1
129.00,AS,Alaska Airlines Inc.,14771,SFO,13095,LTO,634,1
129.00,AS,Alaska Airlines Inc.,14831,SJC,11874,GDL,888,8
129.00,AS,Alaska Airlines Inc.,14831,SJC,14312,PVR,634,9
129.00,B6,JetBlue Airways,12478,JFK,14312,PVR,699,1
129.00,B6,JetBlue Airways,12478,JFK,16229,YVR,699,7
129.00,B6,JetBlue Airways,12966,LGW,11618,EWR,721,7
129.00,B6,JetBlue Airways,14838,SJO,15304,TPA,694,8
129.00,B6,JetBlue Airways,15084,SXM,11697,FLL,694,7
129.00,DL,Delta Air Lines Inc.,11298,DFW,13252,MEX,698,7
129.00,DL,Delta Air Lines Inc.,12478,JFK,14832,SJD,888,2
129.00,DL,Delta Air Lines Inc.,13252,MEX,13871,OMA,698,1
129.00,DL,Delta Air Lines Inc.,13303,MIA,10711,BOG,622,6
129.00,DL,Delta Air Lines Inc.,14312,PVR,13495,MSY,614,2
129.00,DL,Delta Air Lines Inc.,14869,SLC,13252,MEX,694,9
129.00,F9,Frontier Airlines Inc.,11032,CUN,10821,BWI,699,6
129.00,F9,Frontier Airlines Inc.,12010,GUA,10397,ATL,694,5
129.00,F9,Frontier Airlines Inc.,14739,SDQ,15304,TPA,694,9
129.00,MQ,Envoy Air,11057,CLT,13289,MHH,673,8
129.00,SY,Sun Country Airlines d/b/a MN Airlines,14832,SJD,11298,DFW,614,8
129.00,UA,United Air Lines Inc.,10549,BER,12264,IAD,626,7
129.00,UA,United Air Lines Inc.,11618,EWR,11731,FPO,694,4
129.00,UA,United Air Lines Inc.,12010,GUA,12264,IAD,838,6
129.00,UA,United Air Lines Inc.,12264,IAD,14153,PLS,614,2
129.00,UA,United Air Lines Inc.,13514,MTY,12266,IAH,614,2
129.00,UA,United Air Lines Inc.,14771,SFO,14228,PPT,887,5
129.00,WN,Southwest Airlines Co.,14312,PVR,12191,HOU,614,1
129.00,WN,Southwest Airlines Co.,14679,SAN,14832,SJD,612,3
129.00,X9,Omni Air International LLC,12264,IAD,14929,SOF,626,10
130.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,12010,GUA,614,10
130.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,14677,SAL,619,6
130.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12010,GUA,10466,AZA,619,3
130.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,14677,SAL,617,4
130.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",14739,SDQ,13303,MIA,625,3
130.00,2JQ,Delux Public Charter LLC,16443,CSL,11259,DAL,674,8
130.00,3M,Silver Airways,15304,TPA,13289,MHH,441,6
130.00,AA,American Airlines Inc.,11057,CLT,15513,UVF,699,1
130.00,AA,American Airlines Inc.,11278,DCA,13605,NAS,694,9
130.00,AA,American Airlines Inc.,11298,DFW,13594,MZT,721,3
130.00,AA,American Airlines Inc.,12986,LIM,13303,MIA,887,2
130.00,AA,American Airlines Inc.,14107,PHX,14832,SJD,694,4
130.00,AA,American Airlines Inc.,14286,PTY,13303,MIA,838,2
130.00,AA,American Airlines Inc.,14849,SKB,13303,MIA,699,5
130.00,AA,American Airlines Inc.,14849,SKB,13303,MIA,721,10
130.00,B6,JetBlue Airways,10721,BOS,14739,SDQ,694,3
130.00,B6,JetBlue Airways,12266,IAH,14832,SJD,694,3
130.00,B6,JetBlue Airways,12478,JFK,10521,BDA,699,6
130.00,B6,JetBlue Airways,13180,MBJ,13303,MIA,694,2
130.00,B6,JetBlue Airways,16178,YQX,12478,JFK,721,9
130.00,C5,CommuteAir LLC dba CommuteAir,16217,YUL,12264,IAD,675,6
130.00,DL,Delta Air Lines Inc.,10397,ATL,14681,SAP,622,8
130.00,DL,Delta Air Lines Inc.,10397,ATL,16271,YYZ,698,3
130.00,DL,Delta Air Lines Inc.,13252,MEX,13244,MEM,698,9
130.00,DL,Delta Air Lines Inc.,13605,NAS,10397,ATL,614,2
130.00,F9,Frontier Airlines Inc.,10397,ATL,11032,CUN,694,9
130.00,F9,Frontier Airlines Inc.,10397,ATL,14677,SAL,694,6
130.00,F9,Frontier Airlines Inc.,13303,MIA,14838,SJO,694,5
130.00,KAH,Kenmore Air Harbor,16233,YWH,13002,LKE,040,4
130.00,NK,Spirit Air Lines,13204,MCO,11164,CTG,694,2
130.00,NK,Spirit Air Lines,14677,SAL,12266,IAH,699,3
130.00,UA,United Air Lines Inc.,10711,BOG,13303,MIA,838,8
130.00,UA,United Air Lines Inc.,13252,MEX,14524,RIC,694,9
130.00,UA,United Air Lines Inc.,13605,NAS,12266,IAH,614,1
130.00,UA,United Air Lines Inc.,13605,NAS,13204,MCO,614,7
130.00,UA,United Air Lines Inc.,14153,PLS,13930,ORD,888,9
130.00,WN,Southwest Airlines Co.,11140,CRP,14832,SJD,612,4
130.00,WN,Southwest Airlines Co.,12191,HOU,13306,MID,612,1
130.00,WN,Southwest Airlines Co.,12191,HOU,14312,PVR,838,9
130.00,WN,Southwest Airlines Co.,13232,MDW,13180,MBJ,838,9
130.00,WN,Southwest Airlines Co.,14312,PVR,14107,PHX,838,10
130.00,WN,Southwest Airlines Co.,14832,SJD,10423,AUS,838,4
130.00,YX,Republic Airline,16217,YUL,11618,EWR,677,10
130.00,ZW,Air Wisconsin Airlines Corp,16271,YYZ,12264,IAD,629,1
131.00,04Q,Tradewind Aviation,14843,SJU,14692,SBH,479,5
131.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,12010,GUA,617,5
131.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,AZA,12010,GUA,617,6
131.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,10711,BOG,614,5
131.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13256,MFE,14681,SAP,617,2
131.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14814,SHV,12010,GUA,617,4
